Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Quentin Rousseau,,Telecom Bretagne,Rootly,"CTO | CISO, Co-founder (YC S21)","['Mylk Guys', 'PopSQL', 'Instacart', 'Instacart', 'Onefeat', 'Canal+', 'GlobeCast']","['Lead Engineer (YC S18)', 'Cofounder (YC S19)', 'Senior Reliability Engineer', 'Senior Software Engineer', 'Software Engineer', 'Etudiant - Alternance', 'Stagiaire']",https://www.linkedin.com/in/quentinrousseau,0,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
JJ Tang,Y Combinator,,Rootly,CEO and Co-founder (YC S21),"['Instacart', 'IBM', 'IBM', 'IBM', 'Ada Inc', 'Cisco', 'Ivey Business School']","['Product', 'Senior Product Manager, IBM Cloud', 'Product Manager, IBM Cloud', 'Associate Product Manager, IBM Watson Health', '1st Employee', 'Collaboration Solutions', 'Research Assistant']",https://www.linkedin.com/in/jjrichardtang,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Ricky Yean,Stanford University,,Flow Club,Co-Founder and CEO,"['DIRT Protocol', 'Upbeat', 'Crowdbooster', 'Business Association of Stanford Entrepreneurial Students', 'Eventbrite', 'Alpha Kappa Psi', 'Alsop-Louie Partners', 'Startup']","['Operations', 'Co-Founder & CEO', 'Co-Founder & CEO', 'Co-President', 'SuperIntern', 'Co-President of Pi Tau Chapter', 'Campus Associate', 'Product Manager']",https://www.linkedin.com/in/rickyyean,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
David Tran,,,Flow.Club,Co-Founder & CTO,"['Alchemy', 'Upbeat', 'Crowdbooster', 'Business Association of Stanford Entrepreneurial Students', 'Mozilla Corporation', 'Yahoo!', 'NASA Ames Research Center']","['Engineering', 'Co Founder and CTO', 'Co-Founder', 'CTO', 'Technical Intern', 'Technical Intern', 'Technical Intern']",https://www.linkedin.com/in/davetran,2,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1]
Feras J.,Carleton University,,baraka,Founder & CEO,"['ChatFood', 'eyewa', 'The Leap Nation', 'Wamda Capital', 'Aurora Partners', 'Barclays Wealth and Investment Management', 'Barclays Wealth and Investment Management', 'Standard Chartered Bank', 'International Bank of Qatar (IBQ)']","['Board Observer', 'Board Member', 'Board Member', 'Investor', 'Managing Director', 'Assistant Vice President', 'Private Banking Executive', 'Relationship Manager', 'Business Development Officer']",https://www.linkedin.com/in/feras-jalbout-baraka,0,1,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1]
Kunal Taneja,Manipal Institute of Technology,Symbiosis Institute of Management Studies,baraka (YC S21),Co-Founder & CTO,"['FinzoDigital (Subsidiary of Arab Financial Services)', 'Arab Financial Services', 'Arab Financial Services', 'Arab Financial Services', 'MIEL e-Security Pvt. Ltd.', 'e4e', 'Accenture']","['CPTO - FinTech Business', 'Group Head - Cyber Security & Risk Management (CISO)', 'Head - Information Security & Operational Risk (CISO)', 'Senior Manager - Information Security & Operational Risk ', 'Technology Lead', 'Software Engineer', 'Software Engineer']",https://www.linkedin.com/in/kunal-taneja-yc,0,0,2,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Dragoș Bulugean,,,Archbee,Founder & CEO,"[None, 'OWNZONES Entertainment Technologies', 'Endava', 'Kalon Global Group, Inc.', 'Kalon Global Group, Inc.', 'ING (through SII Romania)', 'Mira Telecom']","['Software Development Consultant', 'Software Architect', 'Software Development Consultant', 'Software Architect', 'Senior Software Developer', 'Software Developer', 'Software Developer']",https://www.linkedin.com/in/dragos-bulugean,0,1,2,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Yarden Shaked,Y Combinator,,Varos,"Co-Founder, CEO","['Y Combinator', 'On Deck', 'Apax Partners LLP', 'Rothschild & Co', 'TAMID Group', 'Emory University - Goizueta Business School', 'Emory University - Goizueta Business School']","['S21 Batch', 'Founder Fellow', 'Private Equity Investor', 'Investment Banking', 'Director of Consulting', 'Teaching Assistant - Financial Accounting', 'Teaching Assistant - Data and Decision Analytics']",https://www.linkedin.com/in/yarden-shaked-b2011082,0,1,2,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Lior Chen,,,Varos,"Co Founder, CTO","['Self Employed', 'Infinitycrowd.io', 'Riskified', 'Upsolver', 'ZIMPERIUM', 'Net-Bet', 'SoftwareAG', 'Israeli Military Intelligence - Unit 8200']","['Senior Software Engineering Consultant', 'Co-Founder and CTO', 'Software Architect Consultant', 'Software Engineer', 'Backend Team Leader', 'Software Developer', 'Software Developer', 'Software Engineer - Team Lead']",https://www.linkedin.com/in/lior-chen-2a939127,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Gil Shaked,,,Varos (YC S21),Executive Chairman,"['Dun & Bradstreet', 'Citadel LLC', 'Morgan Stanley', 'Societe Generale', 'Correlix', 'Credit Suisse', 'Lehman Brothers']","['Chief Technology Officer', 'Managing Director', 'Managing Director', 'Managing Director', 'CEO', 'Managing Director', 'VP']",https://www.linkedin.com/in/gshaked,0,2,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1]
Marc LAURENT,,,Carbonfact,Cofounder & CEO,"['Covidliste', 'Kerala Ventures', 'PlayPlay', 'Georges.tech', 'Tracktor SAS', 'TalentLetter', 'Shippeo', 'Privateaser', 'Yubo', 'HostnFly', 'Ouihelp.fr', 'skillup.co', 'Doctolib', 'Admo.tv', 'Adotmob', 'Malt (ex Hopwork)', 'Otium Capital', 'Alven Capital Partners']","['Volunteer', 'Founding Partner', 'Board Member', 'Board Member', 'Board Member', 'Cofounder', 'Investor', 'Board Member', 'Investor', 'Board Observer', 'Board Observer', 'Board Observer', 'Board Observer', 'Board Observer', 'Board Observer', 'Board Observer', 'Associate', 'Analyst']",https://www.linkedin.com/in/mrclrnt,0,2,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Martin Daniel,,ESCP Business School,Carbonfact,Co-founder,"['Airbnb', 'Airbnb', 'Le Wagon', 'fifty-five', 'fifty-five', 'Google', 'BETC']","['Data Science Lead', 'Data Scientist', 'Lecturer', 'Head of Data Science', 'Analyst', 'Media Solutions', 'Brand Strategist Junior']",https://www.linkedin.com/in/martindaniel4,0,2,3,1,1,2,2,1,[1 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Tony Park,Yellow,,Stipop Inc.,Co-founder & CEO,[],[],https://www.linkedin.com/in/tonypark-stipop,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Joon Cho,,,Stipop Inc.,CEO,[],[],https://www.linkedin.com/in/danielcho6,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Christian Mischler,University of St.Gallen,CEMS - The Global Alliance in Management Education,Deskimo (YC S21),Co-Founder,"['CASA Real Estate AG', 'HotelQuickly', 'foodpanda', 'Credit Suisse', 'Swiss Military Intelligence']","['Co-Founder', 'Co-Founder, Chairman, COO & CMO', 'Co-Founder & Global COO / CTO', 'Inhouse Consultant', 'Captain (Hauptmann)']",https://www.linkedin.com/in/christianmischler,2,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Raphael Cohen,University of Toronto - Rotman School of Management,,Deskimo,Co-Founder,"['Rocket Internet SE', 'Gobee.bike', 'The Founder Institute', 'HotelQuickly', 'foodpanda | hellofood', 'Rocket Internet GmbH']","['Managing Director Asia', 'CEO & Co-Founder', 'Mentor', 'CSO & Co-Founder', 'Managing Director (Vietnam)', 'Global Venture Development Manager - Asia']",https://www.linkedin.com/in/raphaelc,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Camille Ang,Ateneo de Manila University,"IESEG School of Management, Lille France",Hive Health,CEO & Co-Founder,"['Rwanda Development Board (RDB)', 'Knife Capital', 'Macquarie Group', 'Macquarie Group', 'Department of Transportation - Philippines', 'Department of Transportation - Philippines', 'McKinsey & Company', 'Unilever', 'Smith Street Solutions', 'Meralco Electric Company']","['Graduate Intern - Deal Accelerator Division', 'Summer Associate', 'Private Equity Executive', 'Private Equity Analyst', 'Senior Project Development Officer', 'Project Development Officer', 'Summer Intern', 'Customer Marketing Development Intern', 'Business Analyst Intern', 'Strategy and Corporate Development Intern']",https://www.linkedin.com/in/camille-ang-19224647,0,1,2,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Jiawen Tang,Columbia University,Harvard Kennedy School,Hive Health (YC S21),President & Co-Founder,"['International Monetary Fund', 'The World Bank, Digital Development Global Practice', 'United Nations', 'Harvard Ministerial Leadership Program', 'Oliver Wyman', 'TechnoServe', 'Columbia University in the City of New York', 'Columbia University in the City of New York', 'Oliver Wyman', 'New York State Department of Financial Services']","['Co-Author and Project Lead | Africa COVID-19 Nowcast', 'Consultant', 'Strategic Planning Graduate Intern | Executive Office of the Secretary General', 'Research Lead | Kenya Ministry of Public Service, Youth and Gender Affairs', 'Engagement Manager', 'Volunteer Consultant', 'Teaching Assistant | Intermediate Macroeconomics', 'Various work-study roles | Center for Student Advising', 'Summer Consultant', 'Capital Markets Intern']",https://www.linkedin.com/in/jiawentang,0,3,3,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Vicente Zavarce,Northeastern University,,Yummy,Founder & CEO,"['Getaround', 'Postmates Inc.', 'Postmates Inc.', 'Postmates Inc.', 'Postmates Inc.', 'Wayfair', 'Arbor Advisors', 'The Boston Consulting Group', 'Northeastern Entrepreneurs Club', 'Aon Benfield', 'Aon Benfield']","['Director of User Acquisition', 'Director of User Acquisition', 'Associate Director of User Acquisition', 'Senior User Acquisition Manager', 'User Acquisition Manager', 'Customer Acquisition Business Analyst', 'Investment Banking Analyst', 'Risk Management', 'Co-Director of the Marketing Marines', 'Assistant To Chief Executive Officer', 'Human resources intern']",https://www.linkedin.com/in/vzavarce,0,0,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1]
Dillan DiNardo,,,Mindstate Design Labs,CEO,"['UPMC Enterprises', 'BDO Consulting', 'Idea Foundry, Inc.', 'Deloitte', 'PwC']","['Senior Manager', 'Manager, Transaction Advisory Services', 'Economic Development Fellow', 'Senior Associate', 'Associate']",https://www.linkedin.com/in/dillandinardo,0,1,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Tom Ray,Florida State University,Harvard University,Mindstate Design Labs,Co-Founder,"['University of Oklahoma', 'Santa Fe Institute', 'Advanced Telecommunications Research Institute International', 'University of Delaware', 'Inter-American Development Bank', 'University of Michigan - Ann Arbor', 'Organization for Tropical Studies']","['Professor of Biology & Computer Science', 'External Faculty member', 'Invited Researcher', 'Assistant & Associate Professor', 'Consultant', 'Fellow - Society of Fellows', 'Station Manager']",https://www.linkedin.com/in/tom-ray-a44a59204,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
James Dorris,,,Odys Aviation,"Co-Founder, CEO","['Arrivo - The Arrival Company', 'Google', 'Hyperloop One', 'CD-adapco', 'Fisker Automotive', 'MIT', 'Pyron Solar']","['Director of Electromagnetics', 'Electro Mechanical Engineer', 'Director of Electromagnetic Systems', 'Application Specialist, Electric Machines', 'Systems Engineer - Electric Machines', 'Post Doctoral Fellow', 'Consultant']",https://www.linkedin.com/in/jdorris3,0,1,3,1,0,2,2,3,[1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Axel Radermacher,UC Irvine,UC Irvine,Odys Aviation,"Co-Founder, Head of Product at Odys Aviation","['Karma Automotive', 'Karma Automotive', 'Karma Automotive', 'Karma Automotive', 'Taylor-Dunn Manufacturing', 'Fisker Automotive', 'Volvo Powertrain']","['Chief Vehicle Engineer, EV Platforms', 'Director, Powertrain Hardware', 'Senior Manager, Business and Technology', 'Advance Powertrain Supervisor', 'Chief Mechanical Engineer', 'Hybrid System Engineer', 'Project Engineer']",https://www.linkedin.com/in/axel-radermacher,0,1,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Yash M. Patel,Princeton University,,Legion Health,Co-Founder & Chief Executive Officer,"['Congressional Budget Office', 'Patel Family Home', 'Harvard Medical School']","['Health Care Analyst', 'Caregiver', 'Research Assistant']",https://www.linkedin.com/in/yashmpatel1,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Arthur MacWaters,Princeton University,,Legion Health,Co-Founder and President,['McKinsey & Company'],['Senior Business Analyst'],https://www.linkedin.com/in/arthur-macwaters,0,0,1,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Daniel Wilson,Princeton University,,Legion Health,"Co-Founder, CTO","['Microsoft', 'The Ivy Council', 'BNP Paribas', 'Booz Allen Hamilton', 'Merck']","['Product Manager', 'President', 'Global Markets Intern', 'Federal Consulting Intern', 'Associate Specialist']",https://www.linkedin.com/in/danielgwilson,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Alex Federation,,,Talus Bio,"Co-Founder, CEO","['SEngine Precision Medicine', 'Navigating Cancer', 'Altius Institute for Biomedical Sciences', 'Harvard University', 'University of Rochester', 'University of Rochester', 'University of Rochester Summer Research Experience', 'Johns Hopkins University']","['Lead Bioinformatics Scientist & Pharma Alliance Manager', 'Senior Data Scientist', 'Research Fellow', 'PhD Candidate in Chemical Biology', 'Teaching Assistant and Tutor', 'Chemical Biology Research', 'Founder and Director', 'REU Fellow - Institute for NanoBiotechnology']",https://www.linkedin.com/in/afederation,0,1,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Lindsay Pino,Penn State University,University of Washington,Talus Bio,Co-Founder and CTO,"['University of Pennsylvania School of Medicine', 'University of Washington', 'Broad Institute', 'Pennsylvania State University', 'Pennsylvania State University', 'Wyeth Biopharma']","['Postdoctoral Researcher', 'Graduate Research Assistant', 'Research Associate I', 'Undergraduate Researcher', 'Undergraduate Researcher', 'Intern - Quality Control Bioanalyst II']",https://www.linkedin.com/in/lindsaykpino,0,0,1,2,1,1,1,1,[0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Hassan Syyid,University of Maryland,,hotglue,Co-Founder & CEO,"['PlayStation', 'Negafinity', 'Keeling Systems LLC', 'ESL - Turtle Entertainment']","['Software Engineer Intern', 'Co-Founder', 'Software Engineer', 'Junior Software Engineer']",https://www.linkedin.com/in/hassan-syyid,0,2,2,2,0,1,1,3,[0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0]
David M.,University of Maryland,University of Maryland,hotglue,Co-Founder,['The Headfirst Companies'],['Digital Marketing and Social Media '],https://www.linkedin.com/in/davidmolot,0,0,1,2,1,1,1,1,[0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Sharique Samsudheen,National Institute of Technology Jamshedpur,,marketfeed,Founder & CEO,"['TEDxCUSAT', 'Lassi Shop', 'RentoMojo', 'Royal Brothers', 'Dyscover.in', 'Tata Motors', 'InFrames Media']","['Speaker', 'Chief Marketing Officer', 'Key Account Manager', 'Head of Business Development', 'Co-Founder & CMO', 'Vocational Training', 'Co-Founder & Graphics and Video Design']",https://www.linkedin.com/in/shariquesamsudheen,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Sooraj E,,,marketfeed,Co-Founder & CTO,"['Zolo', 'LimeTray', 'InstaLively(Acquired by Hike Messenger)', 'Chorusplay', 'Attinad Software Pvt.Ltd.', 'Attinad Software Pvt.Ltd.', 'Attinad Software Pvt.Ltd.']","['AVP Engineering', 'AVP Engineering', 'Co Founder', 'Co-Founder', 'Senior Software Engineer', 'Software Analyst', 'Software Engineer']",https://www.linkedin.com/in/sooraje,1,3,3,1,0,1,3,3,[1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1]
Oriana Papin-Zoghbi,Boston University,,AOA Dx,CEO & Co-Founder,"['Massachusetts Life Sciences Center', 'Trophi GmbH', 'CELLINK', 'Parsagen Diagnostics, Inc.', 'Parsagen Diagnostics GmbH', 'QIAGEN', 'QIAGEN']","['Executive Coach - MassNextGen', 'Co-Founder & Business Development', 'North America Sales Director', 'Manager, North America Business Development', 'Regional Manager, Europe', 'Business Manager Commercial Partner Sales EMEA', 'AmniSure, International Business Development Associate']",https://www.linkedin.com/in/orianazh,2,3,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1]
Alexander Fisher,University of Southampton,UCL,AOA Dx,COO & Co-Founder,"['Advanced Global Health', 'Ventmed Ltd']","['Managing Director', 'Director']",https://www.linkedin.com/in/alexanderjfisher,0,1,2,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Anna Milik Jeter,"Questrom School of Business, Boston University",,AOA Inc,Chief Regulatory Officer and Co-founder,"['Scipher Medicine ', 'QIAGEN', 'Parsagen Diagnostics, Inc.', 'QIAGEN', 'QIAGEN']","['Director Of Business Development', 'Director, International Business Development', 'Director, International Business Development', 'Project Manager, Commercial Partners, Europe, Middle East & Africa', 'Manager, International Business Development']",https://www.linkedin.com/in/anna-milik-jeter-88036329,0,0,2,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Eduardo Williams,,,Contalink,CoFundador y CEO,"['Tegik', 'Penitus Solutions', 'Block Networks']","['Founder / CEO', 'VP Executive Services Andean and Caribbeann', 'Jr/Intern Functional Consultant']",https://www.linkedin.com/in/eduardowilliams,0,3,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Carlos Salinas,,,Contalink,CoFounder & CTO,['Tegik'],['IT Manager'],https://www.linkedin.com/in/carlos-salinas-m,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Vedant Pradeep,Georgia Institute of Technology,,Reframe,Co-Founder & CEO,"['Contextualized Support for Learning Lab @ Georgia Tech', 'Will Gutekunst Polymer Synthesis Lab']","['Researcher', 'Researcher']",https://www.linkedin.com/in/vedantpradeep,0,3,3,2,0,1,1,1,[0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Ziyi Gao,Georgia Institute of Technology,,Reframe,COO & Co-Founder,[],[],https://www.linkedin.com/in/ziyigao67,0,0,0,2,0,1,1,1,[0 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Justin Fiaschetti,,,Inversion,CEO & Co-Founder,"['Relativity Space', 'SpaceX', 'Fiaschetti Woodworking', 'GE Aviation']","['Propulsion Engineer', 'Raptor GSE Engineering', 'Founder', 'Mechanical Engineering Intern']",https://www.linkedin.com/in/justin-fiaschetti-097b10166,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Austin Briggs,Boston University,,Inversion,CTO & Co-Founder,"['ABL Space Systems', 'Boston University Rocket Propulsion Group (BURPG)', 'Boston University Rocket Propulsion Group (BURPG)', 'Boston University Rocket Propulsion Group (BURPG)', 'Physical Sciences Inc.', 'Flying Lizard Motorsports', 'Xcelitek, llc', 'Ball Aerospace']","['Propulsion Development Engineer', 'Director', 'Mechanical Engineer', 'Secretary', 'Propulsion & Armament Engineer', 'Mechanical & Race Engineering Intern', 'Network Technician', 'Mechanical & Systems Engineering Intern']",https://www.linkedin.com/in/austinbriggs7,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Laura Crabtree,University of Southern California,University of Southern California,Epsilon3,Co-Founder & CEO,"['SpaceX', 'SpaceX', 'SpaceX', 'Northrop Grumman', 'Northrop Grumman', 'Northrop Grumman']","['Senior Mission Operations Engineer', 'Lead Mission Operations Engineer', 'Mission Operations Engineer', 'Systems Engineer / Deputy System Controller', 'Systems Engineer / System Operator', 'Systems Engineer']",https://www.linkedin.com/in/lauracrabtree,0,0,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Max Mednik,Stanford University,UCLA Anderson School of Management,Epsilon3,Co-Founder and Chief Operating Officer,"['Epirus', 'Google', 'Boston Health Economics', 'Ridacto', 'BetterWorks']","['Co-Founder and Chief Operating Officer', 'Senior Software Engineer and Tech Lead', 'Senior Software Engineer', 'CEO and Founder', 'Product Manager Intern']",https://www.linkedin.com/in/maxmednik,0,3,3,1,1,2,2,3,[1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Lawrence Lin Murata,Stanford University,,Slope (YC S21),Co-Founder & CEO,"['Nauto', 'Newton Technologies (acquired)', 'Stanford University', 'CS+Social Good', 'Microsoft', 'Apple', 'The Washington Post']","['Head of AI Platforms & Data Science', 'Founder/CEO', 'Student Instructor (Computer Science)', '1st President and Co-founder', 'Software Engineering Intern (Summer)', 'Software Engineering Intern (Summer)', 'Software Engineer (Summer Intern)']",https://www.linkedin.com/in/lawrencelm,1,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Alice Deng,"University of California, Berkeley",,Slope (YC S21),Co-founder & Chief Product Officer,"['Glisten.ai (YC W20)', 'Dropbox']","['Co-founder & Chief Product Officer', 'Product Manager ']",https://www.linkedin.com/in/alicedeng,0,3,3,3,0,1,1,3,[0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
"Katerina Chatzi, PhD",University of Crete,Institute of Molecular Biology and Biotechnology (IMBB),Promakhos Therapeutics,Founder & CEO ,"['Harvard University', 'KU Leuven', 'Institute of Molecular Biology and Biotechnology (IMBB) and University of Crete', 'Institute of Molecular Biology and Biotechnology (IMBB) and University of Crete', 'University of Crete', 'Uppsala University']","['Research Fellow', 'Research Fellow', 'PhD candidate - Biomolecular Engineering, Protein Biochemistry and Biophysics', 'Master in Protein Biotechnology', 'Undergraduate Researcher- Immunobiology', 'Undergraduate Researcher-Antibiotic Resistant Staphylococcus aureus']",https://www.linkedin.com/in/katerina-chatzi-phd-366625179,0,1,1,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Jasper E. Neggers,KU Leuven,KU Leuven,Promakhos Therapeutics,"Co-Founder, Chief Scientific Officer, Secretary","['Dana-Farber Cancer Institute', 'Harvard Medical School', 'Damon Runyon Cancer Research Foundation', 'Broad Institute of MIT and Harvard', 'Harvard Medical School', 'Harvard University', 'Miniprise VOF']","['Postdoctoral Research Fellow', 'Instructor', 'Damon Runyon Postdoctoral Research Fellow', 'Visiting Research Fellow/Affiliate Scientist', 'Postdoctoral Research Fellow', 'Teaching Fellow', 'Co-Founder & Web Developer']",https://www.linkedin.com/in/jasperneggers,0,1,2,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Gabriel Bayomi Tinoco Kalejaiye,,Carnegie Mellon University,unbox.ai,Co-Founder,"['Apple', 'Fundação Estudar', 'Carnegie Mellon University', 'Salesforce', 'Amazon', 'Code2040', 'The Kraft Heinz Company', 'Brightcove']","['Machine Learning Engineer, AI/ML R&D', 'Fellow', 'Machine Learning Researcher', 'Software Engineer, Machine Learning', 'Alexa Prize Competition', 'Fellow', 'Continuous Improvement Engineer', 'Developer']",https://www.linkedin.com/in/gbayomi,0,0,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Vikas Nair,New York University,,unbox.ai,Co-Founder,"['Apple', 'New York University', 'Major League Baseball', 'ZigWay.co', 'All Star Code', 'Washington Square News', '513', 'Cleveland Clinic']","['Machine Learning Engineer', 'Teaching Assistant', 'Software Engineer Intern', 'Software Engineer Intern', 'Teaching Assistant', 'Senior Designer', 'Production Intern', 'Research Assistant']",https://www.linkedin.com/in/vikasnair,0,0,2,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Rishab Ramanathan,Yale University,,unbox.ai,Co-Founder,"['Apple', 'IBM', 'Esri', 'Automatic']","['Machine Learning Engineer', 'AI Researcher', 'Product Manager', 'Firmware / Hardware Engineer']",https://www.linkedin.com/in/rishramanathan,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Jean Lorillon 🎨,Y Combinator,University of Paris I: Panthéon-Sorbonne,Palettehq.com ,Founder & CEO,"['Y Combinator', 'Entrepreneur First', 'Algolia', 'Deloitte France', 'Rothschild', 'White & Case', 'AXA', 'Yacht club Saint-Lunaire, France']","['YC S21 Founder', 'Entrepreneur In Residence', 'Account Executive & Product Specialist', 'Transaction Services, Consultant', 'M&A Associate', 'Trainee Lawyer', 'Right hand of Axa CFO for MedLA - Mediterranean and Latin America area', 'Federal Sailing Instructor']",https://www.linkedin.com/in/jeanedernlorillon,0,1,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 1]
Derek Low,Y Combinator,,Cococart,Co-Founder & CEO,"['Basecamp Bali', 'Learnyard']","['Owner', 'Founder & CEO']",https://www.linkedin.com/in/dereklmy,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
