Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Marc Campagna,Y Combinator,,oxio,cofounder + ceo,[],[],https://www.linkedin.com/in/marcandrecampagna,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Francis Careau,,,oxio,"CTO, Head of Telecom & Co-founder @ oxio","['CAA-Québec', 'Incotel ISQ', 'DLT Arpenteurs', 'Best Buy Canada', 'Best Buy Canada']","['Cybersecurity Analyst', 'VoIP Network Engineer', 'Director of IT', 'Geek Squad', 'Sales, Best Buy Mobile']",https://www.linkedin.com/in/francis-careau,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Ben Shepherd,,University of Arizona,Trestle Biotherapeutics,Co-founder & CEO,"['Organovo Holdings, Inc.', 'Organovo Holdings, Inc.', 'Organovo, Inc', 'Organovo, Inc', 'Organovo, Inc', 'Organovo, Inc', 'Yale University School of Medicine', 'Yale University School of Medicine', 'University of Arizona']","['Vice President, Research and Preclinical Development', 'Senior Director, Therapeutics', 'Director, Therapeutics', 'Associate Director, R&D, Therapeutics', 'Associate Director, Business Development & Preclinical Study Director', 'Program Leader, Tissue Applications', 'Associate Research Scientist', 'Postdoctoral Fellow', 'Graduate Student']",https://www.linkedin.com/in/ben-shepherd-17167a11,0,1,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Rabia T. K.,Concordia University,McGill University,Serna Bio,Founder/CEO,"['Sensyne Health', 'Sensyne Health', 'Sensyne Health', 'Sensyne Health', 'BenevolentAI', 'BenevolentAI', 'The Francis Crick Institute', 'Meta Inc. (Acquired by Chan Zuckerberg Initiative)', 'McGill Teaching and Learning Services']","['Managing Director - Discovery Science', 'Chief of Translational Medicine', 'VP Systems Medicine', 'Genomics Strategy Lead', 'Associate Director Strategy and Planning  - BAI Bio', 'Exploratory Scientist ', 'Postdoctoral Fellow', 'VP Commercial Partnerships', 'Coordinator/Founder Basic Business Skill Workshop for Non Business Graduate Students']",https://www.linkedin.com/in/rabiatkhan,0,1,3,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1]
David Lin,,"California State University, Fullerton",Bristle,Co-Founder and CSO,"['Twist Bioscience', 'Genentech', 'University of Michigan Medical School', 'University of Michigan Medical School', 'University of Michigan Medical School', 'California State University, Fullerton', 'California State University, Fullerton', 'University of Oxford', 'Life Technologies', 'A-TEK, Inc.', 'University of California, Davis']","['Scientist, Synthetic Biology', 'Postdoctoral Researcher', 'Graduate Student', 'Graduate Student Instructor', 'Rotation Student', 'Graduate Student Researcher', 'Teaching Assistant', 'Visiting Research Scholar', 'Associate Scientist', 'Microbiologist', 'Laboratory Assistant']",https://www.linkedin.com/in/david-l-lin,0,0,2,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Brian Maurer,University of San Diego,,Bristle,Co-Founder,"['Twist Bioscience', 'Illumina', 'Illumina', 'Illumina', 'Illumina', 'Illumina', 'Illumina', 'Illumina', 'Gold Millennium Group']","['NGS Sales Specialist', 'Sr. Benchtop Sequencing Sales Representative', 'Benchtop Sequencing Sales Representative', 'Inside Sales Representative', 'Inside Sales Representative - Product Care', 'Prospecting Specialist - Northeast Mid', 'Prospecting Specialist - AMR', 'Sales Operations Intern', 'Intern']",https://www.linkedin.com/in/brianpmaurer,0,0,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Shivam Patel,,,Bristle,Co-Founder,['DBO Partners'],['Associate'],https://www.linkedin.com/in/shivampatel9,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Gabriel Savit,Princeton University,,Runway (runway.team),Co-founder & CEO,"['Rent The Runway', 'bring10', 'Locus Energy', 'AirTeamImages']","['iOS', 'Co-founder', 'Intern', 'Photographer']",https://www.linkedin.com/in/gsavit,0,2,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Matt Varghese,,,Runway,Co-founder,"['WeWork', 'Prolific Interactive', 'Rent The Runway', 'GO TRY IT ON']","['Senior Designer', 'Senior Product Designer', 'Senior UX Designer', 'Art Director']",https://www.linkedin.com/in/mattvarghese,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Isabel Barrera,Queen's University,,Runway,Co-founder,"['Kickstarter', 'ClassPass', 'Rent The Runway']","['Senior iOS Engineer', 'Senior iOS Engineer', 'iOS Engineer']",https://www.linkedin.com/in/isabel-barrera-48b0941b8,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
David Filion,,,Runway,Co-Founder,"['Rent The Runway', 'Rent The Runway', 'Casper', 'Rent The Runway', 'Courant Institute of Mathematical Science, NYU', 'Covidien']","['Senior Software Engineer', 'Senior Data Engineer', 'Senior Software Engineer', 'Senior Software Engineer', 'Administrative Assistant', 'MIS Technician']",https://www.linkedin.com/in/david-filion-bb050249,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Juan Casian,42 Silicon Valley,,Atrato (YC W21),Co-Founder | CTO,"['42 Robolab', 'SIGFOX', 'Quantum Productora de Software', 'Nine2Soft']","['Hardware/Software Engineer', 'Hardware/Software Engineer', 'Junior Software Engineer', 'Software Engineering Intern']",https://www.linkedin.com/in/juancasian,0,0,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Alejandro Chávez Medrano,Tecnológico de Monterrey,EDHEC Business School,Atrato (YC W21),Co-Founder | VP of Risk & Credit,[],[],https://www.linkedin.com/in/alejandro-chavez,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Jorge Lluch,,IESE Business School,Abacum,"Co-Founder, COO and CFO","['Universitat Internacional de Catalunya', 'Jazzya Investments', 'Goggo Network', 'Overture Life', 'TravelPerk', 'Wallapop', 'Privalia', 'Privalia', 'Privalia', 'Mirabaud Securities Limited']","['Adjunct Professor of Entrepreneurship', 'Chief Operating Officer', 'Chief Financial Officer', 'Chief Financial Officer', 'Chief Operations Officer', 'CFO', 'Global Sourcing Director', 'Head of Financial Planning and Corporate Controlling', 'Business Development Associate', 'Investment Banking Associate']",https://www.linkedin.com/in/jorgelluch,0,1,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Sven Al Hamad,Sveučilište u Rijeci / University of Rijeka,,Webiny,CEO / Co-founder,"['Webiny', 'Akamai Technologies', 'Akamai Technologies', 'Akamai Technologies', 'Kisha (Always with me technologies Ltd)', 'Start-up inkubator Rijeka', 'kompare.hr', 'Fortis Media', 'InTech', 'Novatec New Technologies', 'Adria24']","['CEO', 'Senior Technical Project Manager Level II', 'Senior Technical Project Manager', 'Technical Project Manager Level II', 'CTO / CoFounder', 'Mentor', 'CTO', 'Project Manager', 'Software Engineer', 'Software Engineer', 'Lead Web Developer']",https://www.linkedin.com/in/svenalhamad,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Pavel Denisjuk,Polytechnic of Rijeka,Polytechnic of Rijeka,Webiny,CTO,"['kompare.hr', 'Nomen d.o.o.', 'Croatian Science Foundation']","['CTO', '.NET/Oracle Developer', 'Software Developer/System Administrator']",https://www.linkedin.com/in/paveldenisjuk,0,1,2,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Peter Clark,,,Journey (YC W21),Co-Founder & CEO,"['JUUL Labs', 'Misc', 'AdRoll', 'AdRoll', 'AdRoll', 'userfox', 'vimessa', 'Broadersheet']","['Director of Product Management, Direct to Consumer & Ecommerce', 'Co-Founder', 'Director of Product Management, Rollworks', 'Director of Product, Growth', 'Product Manager, Facebook API + Prospecting', 'Co-Founder & CEO', 'Co-Founder & CEO', 'Co-Founder']",https://www.linkedin.com/in/peter-clark-51990a8a,1,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Anil Sevim,,,Journey (YC W21),Co-Founder & CTO,"['JUUL Labs', 'JUUL Labs', 'Vistar Media', 'NextRoll, Inc. (formerly known as AdRoll)', 'Udemy']","['Director of Engineering', 'Engineering Manager', 'Engineering Lead', 'Tech Lead, Growth', 'Founding Engineer']",https://www.linkedin.com/in/anilsevim,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Brendan L. Weitz,,,Various,"Private Investor & Partner, 640 Oxford Ventures","['Quora', 'Adroll Group (now NextRoll, Inc.)', 'Adroll Group (now NextRoll, Inc.)', 'Adroll Group (now NextRoll, Inc.)', 'Adroll Group (now NextRoll, Inc.)', 'Facebook', 'ideeli', 'Next Jump', 'University of Michigan Football Department']","['GM', 'Senior Director, Business Development', 'GM, Email & Asia Business', 'Director, Asia', 'Director of Global Business Development', 'Client Partner, Global Marketing Solutions', 'Business Development Lead', 'Merchant Development, Sales', 'Team Blue, Recruiting Dept.']",https://www.linkedin.com/in/brendanlweitz,0,1,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Owen Bodley,The University of Auckland,,PipeBio,Chief Technology Officer,"['Geneious', 'Mevira - Lords of Awesome', 'Waitless Limited', 'The Photon Factory', 'Iscar Pacific', 'Hooked Up Solutions Ltd']","['Geneious Biologics Application Manager', 'Technical cofounder', 'Technical Director / Cofounder', 'Engineer', 'Product Development Engineer', 'Technical Director / Cofounder']",https://www.linkedin.com/in/owen-bodley,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Jannick Bendtsen,,DTU - Technical University of Denmark,PipeBio,Co-founder | CEO ,"[' ---', 'Biomatters', 'Agilent Technologies', 'Cartagenia', 'CLC bio, a QIAGEN Company', 'CLC bio, a QIAGEN Company', 'CLC bio, a QIAGEN Company', 'Technical University of Denmark']","['Independent Consultant', 'VP Technology Services', 'Services Manager', 'Services Manager', 'Director, Consulting Solutions', 'Director, Consulting Solutions', 'Product manager', 'Post Doc. @ Center for Biological Sequence Analysis']",https://www.linkedin.com/in/jannickbendtsen,3,3,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 1]
Nirali Zaveri,Singapore Management University,,Friz,CEO and Cofounder,"['Mastercard', 'Mastercard', 'Mastercard', 'SurePark', 'MasterCard', 'SMU - Singapore Management University', 'Housing and Development Board']","['Product Management Specialist - Digital Solutions', 'Associate Analyst - Commercial Payments Solutions', 'Associate Analyst - Digital Payments and Labs', 'Finance Specialist', 'Intern - Digital Payments and Labs', 'Teaching Assistant', 'Research Intern']",https://www.linkedin.com/in/niralizaveri,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Ash R.,The University of Queensland,,Friz,Co-Founder & CTO ( YC W21 ),"['PPRO', 'DBS Bank', 'ALPHA Camp', 'Propex Derivatives']","['Software Engineer', 'Software Engineer', 'Teaching Assistant', 'Assistant Fixed Income Derivatives Trader']",https://www.linkedin.com/in/ashrhazaly,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Sol E.,UCLA,"University of California, Berkeley",Uiflow,Co-founder and CEO (YC W21) Acquired by Workday,"['Workday', 'Workday', 'Pegasystems', 'Pointillist (Altisource Labs)', 'OwnerIQ, Inc.', 'Spokeo', 'Quid', 'Quid', 'MashON']","['Manager, Product Management, Data Discovery Platform', 'Senior Product Manager, Prism Analytics', 'Product Manager - Reporting & Data Visualization', 'Sr. Product Manager, Analytics & Data Visualization', 'Director, Analytics Products', 'Data Scientist (Independent Contributor)', 'Product Manager, Data Visualization', 'Intelligence Associate', 'Lead Developer']",https://www.linkedin.com/in/soleun,0,0,2,3,3,1,2,3,[0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Sigurd Seteklev,INSEAD,INSEAD,Kitemaker,Founder and CEO,"['Schibsted Media Group', 'Schibsted Media Group', 'Telenor Digital', 'Smart Innovation Østfold', 'eSmart Systems', 'Artplant', 'If P&C Insurance', 'Artplant', 'Systems in Motion (Now Kongsberg Oil and Gas)', 'OM Technology (Now NASDAQ OMX and Brady plc)']","['Director of Media Insights', 'Product Lead', 'Product Manager', 'Interim Project Manager', 'Chief Strategy Officer', 'Freelance', 'Product Expert/Analyst (Study leave from July 2011 to August 2012)', 'Lead Programmer and Scrum Master', 'Programmer (part time and intern)', 'Systems developer']",https://www.linkedin.com/in/sigurd-seteklev,0,1,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Kevin Simons,Y Combinator,Tufts University,Kitemaker,Founder and CTO,"['Schibsted', 'Schibsted', 'Schibsted', 'Schibsted', 'Telenor Digital', 'Telenor Digital', 'Telenor Digital', 'Nokia', 'Nokia', 'Nokia', 'Nokia', 'Nokia', 'Nokia', 'Nokia']","['Leave of absence', 'Interim Head of Data & Insights', 'Senior Engineering Manager, Insights', 'Senior Engineering Manager, Identity', 'VP Strategic Engineering, Office of the CTO', 'Tech Lead Firefox OS', 'Tech Lead Comoyo View Devices', 'Team Lead, Qt JSON DB', 'Principal Architect, Qt', 'Principal Technology Specialist, Services Architecture', 'Senior Engineer, Technology Strategy & Architecture', 'Senior Engineer, Enterprise Mobility', 'Senior Engineer, Emerging Technology', 'Research Engineer']",https://www.linkedin.com/in/ksimons,0,1,2,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0]
Pedro Virgüez,"Questrom School of Business, Boston University",,Preki,Co-Founder & CEO / CPO,"['ModaMax', 'Cosmic - Made in EDEN', 'Cosmic - Made in EDEN', 'Poppin', 'Momentum Solar', ""Entrepreneurs' Organization"", ""Entrepreneurs' Organization"", 'Boston University Questrom School of Business', 'Boston University']","['General Manager', 'VP of Operations', 'Advisor', 'Account Coordinator', 'Solar Professional', 'Consultant, PEAK Program', 'Business Analyst Intern, PEAK Program', 'Office Assistant', 'Housing Department, Furnishing Assistant']",https://www.linkedin.com/in/pedrovirguez,0,1,2,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Alex Hakim,,,Preki,Co-Founder & CCO,"['Havi Trading', 'Cosmic', 'Droguerías Mini Farma S.A.S.', 'Oxymaster S.A.', 'General Consulate of Colombia in New York, USA', 'RAMZA S.A.S.', 'Gyptec S.A.']","['Co-Founder', 'VP of Business Development', 'Co-Founder and Co-General Manager', 'Procurement Intern', 'Judicial Affairs Intern', 'Co-Founder and Chief Commercial Officer (CCO)', 'Cost Analyst']",https://www.linkedin.com/in/alex-hakim-414192b3,0,3,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Tahi Hakim,CESA,,Preki,Co-Founder & CFO,"['Havi Trading', 'Cosmic - Made in EDEN', 'Droguerías Mini Farma S.A.S.', 'J.P. Morgan', 'RAMZA S.A.S.', 'Gyptec S.A.', 'Nikken Colombia LTDA.']","['Managing Director', 'VP Finance and Seed Growth', 'Co-General Manager', 'Global Corporate Banking Intern', 'Co-Founder', 'Budget Analyst', 'Salesperson']",https://www.linkedin.com/in/tahi-hakim-991192b3,0,1,2,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
David Narvaez,Universidad de Los Andes,Universidad de Los Andes,Preki,"Co-Founder & CTO, Full Stack Engineer","['Polyglot', 'Universidad de los Andes - Colombia', 'Grey Learning', 'Universidad de los Andes - Colombia', 'Universidad de los Andes - Colombia', 'Universidad de los Andes - Colombia', 'Universidad de los Andes - Colombia', 'Universidad de los Andes - Colombia', 'Universidad de los Andes - Colombia']","['Software Developer', 'Research Assistant', 'Full Stack Developer', 'Research Assistant', 'Undergraduate Teaching Assistant', 'Research Assistant', 'Undergraduate Teaching Assistant', 'Students Tutor - CupiTaller', 'Undergraduate Teaching Assistant']",https://www.linkedin.com/in/dnarvaez27,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Ryan Perry,Indiana University Bloomington,,Pyroscope,"CEO, Co-Founder (Acquired by Grafana Labs)","['AppLovin', 'AppLovin', 'Sensor Tower', 'Sensor Tower', 'Goldman Sachs', 'Hanapin Marketing', 'Google', 'Indiana University Diversity Office', 'Goldman Sachs', 'Boston Consulting Group']","['Sr. Data Engineer, Lion Studios', 'Product Analyst, Lion Studios', 'Product Manager (Mobile Apps)', 'Software Engineer', 'Real Estate, Lodging and Gaming Summer Analyst', 'Marketing Intern', 'AdGrants Intern', 'Diversity Research Assistant', 'Discover GS Participant', 'Bridge to Consulting Participant']",https://www.linkedin.com/in/ryanaperry,0,0,3,1,0,2,1,3,[1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Dmitry Filimonov,,ITMO University,Pyroscope,Co-founder,"['Sensor Tower', 'CERA Marketing', 'Sliday Ltd', 'IT Freelance / Contract']","['Engineering Team Lead', 'Software Engineer', 'Full Stack Web Developer (remote)', 'Freelance Web Developer']",https://www.linkedin.com/in/dmitry-filimonov-82b26145,0,1,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Aakhil Fardeen,The Tuck School of Business at Dartmouth,The Tuck School of Business at Dartmouth,Worksphere,Cofounder and CEO,"['Lish', 'Zillow', 'Amazon.com', 'Amazon.com', 'Amazon.com', 'Tata Consultancy Services']","['Cofounder and CEO', 'Director, Product Management', 'Principal Product Manager, Kindle Education', 'Sr. Product Manager, Canada', 'Product Management Intern, Display Advertising', 'Software Programmer Analyst']",https://www.linkedin.com/in/aakhil-fardeen,0,3,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1]
Theresa Klaassen,University of Washington,,Worksphere,Co-founder,"['Lish', 'Lish', 'Lish', 'Chewse', 'Chewse', 'Chewse', 'Self Employed', 'Camp Leo for Children with Diabetes', 'Middle Fork Roasters', 'Spring Hill Restaurant & Bar']","['Director of Operations and Customer Success', 'Manager - Catering Operations and Customer Success', 'Customer Success Manager', 'Growth Specialist, Market Expansion Team', 'Lead Customer Success Manager, Market Expansion Team', 'Customer Success Manager', 'Strategic Planning Specialist', 'Executive Director', 'Co-founder, Operations Manager', 'Assistant Dining Room Manager']",https://www.linkedin.com/in/theresaklaassen,0,2,3,2,0,1,3,1,[0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0 0 1]
Mark Piper,Tufts University,Carnegie Mellon University,Worksphere,Cofounder & CTO ,"['Lish', 'Kindle for Education', 'Amazon.com', 'Amazon.com', 'Pfizer', 'Invensys']","['Cofounder & CTO', 'Software Development Manager', 'Senior Software Engineer', 'Software Engineer', 'Computer Scientist', 'Software Developer (Intern)']",https://www.linkedin.com/in/mark-piper,0,2,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Adam Pearson,,University of Alabama at Birmingham,Enable Us,Co-Founder (acquired),"['Chalkable', 'Chalkable', 'LearningEarnings', 'Medical Diagnostics Technology Inc', 'UAB Hospital', 'CHD Meridian Healthcare']","['Director of Corporate Strategy (acquired)', 'Product Director Learning Earnings', 'President, Co-Founder (acquired)', 'Operations Manager', 'Information Services Consultant', 'Systems Engineer']",https://www.linkedin.com/in/adam-pearson-048a774,1,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Rahul Mathur,,University of Warwick,"Verak (now, part of InsuranceDekho)",Founder,"['Accenture', 'Asia InsurTech Podcast', 'Laka', 'Insureblocks', 'Willis Towers Watson', 'EY', 'EY']","['Consulting Analyst', 'Ambassador', 'Insurance Product Manager', 'Research Analyst', 'Insurance Consulting Summer Intern', 'Summer Intern', 'Summer Intern']",https://www.linkedin.com/in/rahul-jaideep-mathur,0,0,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Andy Su,"University of California, Berkeley",,Pry Financials,Co-Founder & CEO,['inDinero'],['CTO / Cofounder'],https://www.linkedin.com/in/andydsu,0,3,3,3,0,1,1,1,[0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Tiffany Wong,"University of California, Berkeley",,Pry Financials,Co-Founder & Head Of Ops,"['Replicon', 'inDinero, Inc', 'inDinero, Inc']","['Executive/Personal Assistant to Co-CEOs', 'Office Manager/Executive Assistant to CEO', 'Administrative Assistant']",https://www.linkedin.com/in/twong415,0,1,2,3,0,1,3,1,[0 0 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Hayden Jensen,,,Pry Financials,CTO,[],[],https://www.linkedin.com/in/hayden-jensen-2088a6209,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Alex Sailer,,,Pry Financials,Co-Founder & Head of Design,"['Y Combinator', 'Focus Lab', 'NJI Media', 'NJI Media', 'Virginia Tech', 'Virginia Tech']","['W21 Batch', 'Designer', 'Design Director', 'Designer', 'Media Specialist', 'Graphic Designer']",https://www.linkedin.com/in/asailer,0,1,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Saurav Gandhi,National Institute of Technology Kurukshetra,,Bueno Finance,Co-Founder,"['PayU', 'PwC', 'EXL', 'EXL', 'EXL', 'EXL', 'American Express']","['Director', 'Principal Consultant', 'AVP', 'Senior Manager', 'Manager', 'Assistant Manager', 'Business Analyst']",https://www.linkedin.com/in/saurav-gandhi-83171a16,0,0,2,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Bharat Gupta,Netaji Subhas Institute of Technology,Indian School of Business,FunctionUp,Co-Founder,"['FanPlay Technologies', 'Paytm', 'Urban Ladder', 'Thrillophilia.com', 'DMC Education Ltd.', 'Newgen Software Technologies']","['CEO & Co-Founder', 'General Manager', 'Senior Marketing Manager', 'Product Marketing Manager', 'Technology Head', 'Software Engineer Trainee (Part-time)']",https://www.linkedin.com/in/bharatslk,1,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Pritesh Kumar,"Indian Institute of Technology, Delhi",,FunctionUp,Co-Founder,"['GroMo', 'Xoxoday', 'Prepmitra Edutech ', 'Edwitty', 'Pratham Software (PSI)', 'Dell']","['Core Engineering Team', 'Data Engineer', 'Co-Founder', 'Co-Founder', 'Web Development Intern', 'Internship']",https://www.linkedin.com/in/priteshkr,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Cyril Diagne,,,Init ML,"Co-Founder, CEO","['Google', 'ECAL University of Art and Design Lausanne', 'Lab212 Collective']","['Artist In Residence', 'Professor, Head of Media & Interaction Design Bachelor', 'Co-Founder']",https://www.linkedin.com/in/cyrildiagne,0,3,3,1,0,2,2,1,[1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Jonathan Blanchet,,,Init ML,Chief Technical Officer,"['Google', 'Lab 212', 'Eyeka', 'Abstrakt Graphics']","['Software engineer In Residence', 'Freelance fullstack developper ', 'Fullstack developer (Ruby on Rails)', 'Développeur Junior']",https://www.linkedin.com/in/jonathanblanchet,0,1,3,1,0,2,1,3,[1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Damien Henry,,,Init ML,COO & Co-founder Clipdrop,"['Google', 'Novelab', 'AudioGaming', 'VOXLER games', 'Bruel & Kjaer France', 'DATACEP']","['Experiments Team Lead, Google Arts & Culture Lab', 'Funder', 'Co-funder and CTO', 'CTO', 'Project Manager / Application engineer / Developper', 'engineer']",https://www.linkedin.com/in/damien-henr7,0,2,3,1,0,2,1,3,[1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Niki Khokale,,Carnegie Mellon University,Fountain9 (YC W21) (Acquired by Rappi),Co-founder & CEO,"['Google', 'Google', 'American Express', 'American Express', 'American Express', 'Sears Holdings Corporation', 'Sears Holdings Corporation', 'Sears Holdings Corporation', 'Tata Consultancy Services']","['Head of Product Strategy and Analytics, Google Fiber', 'Product Insights and Analytics Manager, Google Fiber', 'Director, Data Products for Risk Management', 'Sr. Manager, Data Products for Risk Management', 'Manager, Data Products for Risk Management', 'Manager, Business Analytics', 'Technology Leadership Program Associate', 'Technology Leadership Program Intern', 'Assistant System Engineer']",https://www.linkedin.com/in/niki-khokale,0,3,3,1,1,2,2,3,[1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Rajas Lonkar,,Carnegie Mellon University,Fountain9 (YC W21),Co-founder & CTO,"['Google', 'Google', 'Google', 'Google', 'IBM', 'Warner Bros. Studios', 'Zynga', 'Auton Lab, Robotics Institute, Carnegie Mellon University', 'Event & Pattern Detection Lab, Carnegie Mellon University', 'Avalon Global Research']","['Product Manager', 'Sr. Quant Researcher', 'Quantitative UX Researcher', 'Quantitative Business Analyst', 'Senior Consultant, Advanced Analytics & Optimization', 'Student Consultant (Business Intelligence)', 'Student Consultant (Social Media Analytics)', 'Data Analyst', 'Research Assistant', 'Research Associate']",https://www.linkedin.com/in/rajaslonkar,0,1,3,1,1,2,2,3,[1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Erich Lehmann,Ludwig-Maximilians-Universität München,,MeetAnyway,Co-Founder,"['Academy Ventures', 'Deloitte Digital', 'German Entrepreneurship GmbH', 'Multiple Companies']","['Founder', 'Venture Architect', 'Innovation Consultant', 'Digital Consultant (Freelancer)']",https://www.linkedin.com/in/erichlehmann,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
